Type,Family,Model Name,Input Size,Accuracy,Max BS,Optimal BS,Throughput,Latency,Energy,DONE
TBD,TBD,mobilenet_edgetpu_v2_m,256,80.682,,768.0,17289.007628420713,44.42707607943925,14.384764666416228,True
TBD,TBD,mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,224,80.13,,1024.0,22448.21105284639,45.61923299038462,11.094887553277493,True
TBD,TBD,mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,256,80.684,,768.0,17469.48677327626,43.96626899074074,14.25738019394085,True
TBD,TBD,mobilenetv1_100.ra4_e3600_r224_in1k,224,75.384,,896.0,26714.66573671802,33.54071392932862,9.3133303216228,True
TBD,TBD,mobilenetv1_100.ra4_e3600_r224_in1k,256,76.086,,512.0,20424.0521182106,25.06927929551452,12.197232759803192,True
TBD,TBD,mobilenetv1_100h.ra4_e3600_r224_in1k,224,75.658,,896.0,26330.08419794069,34.030258064516126,9.439552372450716,True
TBD,TBD,mobilenetv1_100h.ra4_e3600_r224_in1k,256,76.594,,704.0,20185.53648423506,34.87815950735294,12.33983039963157,True
TBD,TBD,mobilenetv1_125.ra4_e3600_r224_in1k,224,76.928,,416.0,20276.37894704786,20.517756060475165,12.321825552967166,True
TBD,TBD,mobilenetv1_125.ra4_e3600_r224_in1k,256,77.584,,320.0,15547.35161848828,20.583591753246754,16.045219588933172,True
TBD,TBD,mobilenetv2_050.lamb_in1k,224,65.93,,1280.0,38873.039876897725,32.92855660069444,6.412093847244792,True
TBD,TBD,mobilenetv2_100.ra_in1k,224,72.936,,512.0,21564.672929948625,23.744827117499998,11.572043567669043,True
TBD,TBD,mobilenetv2_110d.ra_in1k,224,75.054,,448.0,16251.85120781752,27.567015566860462,15.322755017359647,True
TBD,TBD,mobilenetv2_120d.ra_in1k,224,77.298,,288.0,11818.620467531624,24.373988492307692,21.099932588993767,True
TBD,TBD,mobilenetv2_140.ra_in1k,224,76.528,,416.0,14877.665873559285,27.96903387315634,16.747755007348253,True
TBD,TBD,mobilenetv3_large_100.miil_in21k_ft_in1k,224,77.91,,800.0,28661.5926087634,27.91515143823529,8.678690532938418,True
TBD,TBD,mobilenetv3_large_100.ra_in1k,224,75.786,,832.0,29487.679505603704,28.216314514880953,8.458384111804994,True
TBD,TBD,mobilenetv3_rw.rmsp_in1k,224,75.614,,832.0,29663.65103838358,28.04905575739645,8.41927518988116,True
TBD,TBD,mobilenetv3_small_050.lamb_in1k,224,57.924,,2048.0,100513.45968987473,20.37952327194861,2.5144876157210563,True
TBD,TBD,mobilenetv3_small_075.lamb_in1k,224,65.266,,1792.0,77386.51539184635,23.15742211435524,3.2111215365303765,True
TBD,TBD,mobilenetv3_small_100.lamb_in1k,224,67.638,,1280.0,65993.68071640214,19.3967961595092,3.763997062811541,True
TBD,TBD,mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,384,84.314,,256.0,4071.173482659704,62.888953629139074,61.249440152901485,True
TBD,TBD,mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,480,84.78,,160.0,2605.235129307997,61.41655924025974,95.65078827615827,True
TBD,TBD,mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,448,84.668,,192.0,3009.583301854403,63.7997664295302,82.87879599463648,True
TBD,TBD,mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,544,84.99,,128.0,2014.716624208953,63.53540374496644,123.63776824461827,True
TBD,TBD,mobilenetv4_conv_aa_large.e600_r384_in1k,384,83.264,,160.0,4067.766967133614,39.33556484297521,61.19555475267408,True
TBD,TBD,mobilenetv4_conv_aa_large.e600_r384_in1k,480,83.832,,112.0,2591.178764513141,43.226292504545455,96.20512799626623,True
TBD,TBD,mobilenetv4_conv_blur_medium.e500_r224_in1k,224,79.446,,448.0,11140.6523576466,40.21592061864408,22.24774990109328,True
TBD,TBD,mobilenetv4_conv_blur_medium.e500_r224_in1k,256,80.152,,352.0,8742.475170427879,40.26616591101695,28.36411371420828,True
TBD,TBD,mobilenetv4_conv_large.e500_r256_in1k,256,81.864,,512.0,11272.044539385624,45.42492651674641,22.082962642271422,True
TBD,TBD,mobilenetv4_conv_large.e500_r256_in1k,320,82.674,,256.0,7185.286274278883,35.62987615037594,34.60286415089976,True
TBD,TBD,mobilenetv4_conv_large.e600_r384_in1k,384,82.974,,164.0,5015.330352461384,32.700885444827584,49.63962324052881,True
TBD,TBD,mobilenetv4_conv_large.e600_r384_in1k,448,83.418,,128.0,3680.3692110358106,34.78061135897436,67.7244285727793,True
TBD,TBD,mobilenetv4_conv_medium.e500_r224_in1k,224,79.092,,1024.0,25282.263648114724,40.50764621702128,9.41817505720566,True
TBD,TBD,mobilenetv4_conv_medium.e500_r224_in1k,256,79.838,,512.0,20556.875633430787,24.907472503937008,12.110909345674672,True
TBD,TBD,mobilenetv4_conv_medium.e500_r256_in1k,256,79.922,,928.0,20524.72428570888,45.22053698571429,12.065781801639213,True
TBD,TBD,mobilenetv4_conv_medium.e500_r256_in1k,320,80.88,,608.0,13152.244577157648,46.23397351707317,18.989567119036586,True
TBD,TBD,mobilenetv4_conv_small.e1200_r224_in1k,224,73.436,,2048.0,83032.95362136993,24.66664243636364,2.999983649217,True
TBD,TBD,mobilenetv4_conv_small.e1200_r224_in1k,256,74.29,,1024.0,66800.63203432098,15.331518040387722,3.725615490219261,True
TBD,TBD,mobilenetv4_conv_small.e2400_r224_in1k,224,73.73,,1408.0,83319.97526202287,16.89950312455516,2.977128581962148,True
TBD,TBD,mobilenetv4_conv_small.e2400_r224_in1k,256,74.644,,1280.0,67005.41602125706,19.10425250100604,3.723788405329445,True
TBD,TBD,mobilenetv4_hybrid_large.e600_r384_in1k,384,83.822,,46.0,2188.435432863834,21.028934971238936,113.88226192775444,True
TBD,TBD,mobilenetv4_hybrid_large.e600_r384_in1k,448,84.274,,34.0,1510.9452382725503,22.52280175592417,165.32634716315798,True
TBD,TBD,mobilenetv4_hybrid_large.ix_e600_r384_in1k,384,83.984,,92.0,2258.8292678285734,40.732052,106.59519770627728,True
TBD,TBD,mobilenetv4_hybrid_large.ix_e600_r384_in1k,448,84.364,,64.0,1565.615868298731,40.88077040517241,156.0039465119289,True
TBD,TBD,mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,256,82.362,,512.0,13331.167212428842,38.422133307692306,18.668555121973284,True
TBD,TBD,mobilenetv4_hybrid_medium.e200_r256_in12k_ft_in1k,320,82.99,,320.0,8134.540267374665,39.353250351239666,30.697382162377068,True
TBD,TBD,mobilenetv4_hybrid_medium.e500_r224_in1k,224,80.438,,1024.0,16758.742124392527,61.10446556774194,15.177689327048137,True
TBD,TBD,mobilenetv4_hybrid_medium.e500_r224_in1k,256,81.284,,768.0,13541.678846239029,56.71698823809524,18.417247381931507,True
TBD,TBD,mobilenetv4_hybrid_medium.ix_e550_r256_in1k,256,81.474,,1024.0,13649.958752032466,75.02273178740157,18.196357059222816,True
TBD,TBD,mobilenetv4_hybrid_medium.ix_e550_r256_in1k,320,82.496,,640.0,8370.813477492386,76.46019708064516,30.163909582804685,True
TBD,TBD,mobilenetv4_hybrid_medium.ix_e550_r384_in1k,384,82.96,,448.0,5333.0789711937405,84.00830556637167,46.70506562806791,True
TBD,TBD,mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,83.422,,320.0,3677.853986502761,87.01177476363637,67.54523775464205,True
TBD,TBD,mobileone_s0.apple_in1k,224,71.398,,768.0,5711.1575860056255,134.47571747887326,42.834814897126975,True
TBD,TBD,mobileone_s1.apple_in1k,224,75.774,,512.0,7528.474126363396,68.02156841428572,31.799121226401507,True
TBD,TBD,mobileone_s2.apple_in1k,224,77.504,,640.0,6033.499099740968,106.07675814444444,40.63115630016892,True
TBD,TBD,mobileone_s3.apple_in1k,224,78.002,,576.0,4827.249305297458,119.324367721519,51.5005751420908,True
TBD,TBD,mobileone_s4.apple_in1k,224,79.45,,448.0,3579.4364296916665,125.16253589333331,69.23533419747203,True
TBD,TBD,mobilevit_s.cvnets_in1k,256,78.302,,208.0,6567.384563726702,31.674502113333332,37.87631753188686,True
TBD,TBD,mobilevit_xs.cvnets_in1k,256,74.632,,256.0,8946.978034686676,28.613866274096385,27.81880903940795,True
TBD,TBD,mobilevit_xxs.cvnets_in1k,256,68.928,,640.0,19309.074130634097,33.14625498951049,12.921305537431985,True
TBD,TBD,mobilevitv2_050.cvnets_in1k,256,70.158,,432.0,14403.667402976373,29.993191097791797,17.27324678436142,True
TBD,TBD,mobilevitv2_075.cvnets_in1k,256,75.604,,272.0,9174.513957072197,29.647828906542053,27.13639535835383,True
TBD,TBD,mobilevitv2_100.cvnets_in1k,256,78.092,,192.0,6949.724031401778,27.627819066860464,35.83218182842872,True
TBD,TBD,mobilevitv2_125.cvnets_in1k,256,79.678,,128.0,5404.971931336271,23.68475017456359,45.93043792179006,True
TBD,TBD,mobilevitv2_150.cvnets_in1k,256,80.404,,128.0,4600.782949877597,27.82260680351906,53.44846730543782,True
TBD,TBD,mobilevitv2_150.cvnets_in22k_ft_in1k,256,81.47,,128.0,4585.310733777064,27.916629111764706,53.94449649544279,True
TBD,TBD,mobilevitv2_150.cvnets_in22k_ft_in1k_384,384,82.606,,60.0,1893.298070765924,31.691416453333332,130.61407350592444,True
TBD,TBD,mobilevitv2_175.cvnets_in1k,256,80.874,,128.0,3819.949453728728,33.50886731095407,64.47728212848057,True
TBD,TBD,mobilevitv2_175.cvnets_in22k_ft_in1k,256,81.944,,124.0,3848.322361358629,32.22273629830508,64.30994706728322,True
TBD,TBD,mobilevitv2_175.cvnets_in22k_ft_in1k_384,384,82.928,,48.0,1537.160816884733,31.255890792763157,160.4908948452323,True
TBD,TBD,mobilevitv2_200.cvnets_in1k,256,81.148,,100.0,3334.1434243077924,29.99404736908517,74.20506509393469,True
TBD,TBD,mobilevitv2_200.cvnets_in22k_ft_in1k,256,82.322,,108.0,3349.38215506342,32.245877440677965,73.3159985428936,True
TBD,TBD,mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,83.41,,40.0,1431.623557270164,27.941532944117647,173.71230729656395,True
TBD,TBD,mvitv2_base.fb_in1k,224,84.438,,160.0,1596.723231032889,100.2074794574468,154.93104105598204,True
TBD,TBD,mvitv2_large.fb_in1k,224,85.264,,64.0,488.96734071324624,130.89869023287673,508.8814583201264,True
TBD,TBD,mvitv2_small.fb_in1k,224,83.772,,256.0,2376.8822770723227,107.70791470454544,105.16583869149592,True
TBD,TBD,mvitv2_tiny.fb_in1k,224,82.408,,256.0,3344.7521736552294,76.54081548387097,74.78234844711537,True
TBD,TBD,nasnetalarge.tf_in1k,331,82.636,,68.0,627.9165688790553,108.29595110227272,393.7542054882253,True
TBD,TBD,nest_base_jx.goog_in1k,224,83.546,,144.0,2407.2896223751663,59.823174911949685,103.57158054249257,True
TBD,TBD,nest_small_jx.goog_in1k,224,83.122,,160.0,3461.4094673923023,46.226238502439024,71.85353054552135,True
TBD,TBD,nest_tiny_jx.goog_in1k,224,81.428,,272.0,5407.265718016567,50.30560030851064,46.086262881401744,True
TBD,TBD,nextvit_base.bd_in1k,224,83.496,,898.0,5504.848861334547,163.1349784827586,44.11923695775805,True
TBD,TBD,nextvit_base.bd_in1k_384,384,84.726,,128.0,1857.2698058283413,68.94577063768115,133.91787698759057,True
TBD,TBD,nextvit_base.bd_ssld_6m_in1k,224,85.182,,288.0,5376.169970035153,53.57359223728813,46.30298230342553,True
TBD,TBD,nextvit_base.bd_ssld_6m_in1k_384,384,86.364,,272.0,1867.899478467384,145.62473298461538,133.60512854750118,True
TBD,TBD,nextvit_large.bd_in1k,224,83.642,,512.0,4543.669134571096,112.69132083333331,54.72633790963774,True
TBD,TBD,nextvit_large.bd_in1k_384,384,84.934,,176.0,1519.873988596114,115.80462967073173,164.02866894325663,True
TBD,TBD,nextvit_large.bd_ssld_6m_in1k,224,85.524,,208.0,4322.214031034795,48.12655231979696,57.64385876164169,True
TBD,TBD,nextvit_large.bd_ssld_6m_in1k_384,384,86.542,,192.0,1530.7890899260522,125.43462008,163.03045581065,True
TBD,TBD,nextvit_small.bd_in1k,224,82.62,,768.0,7277.397967976765,105.53658506666666,34.21526510106062,True
TBD,TBD,nextvit_small.bd_in1k_384,384,84.042,,256.0,2464.7726918446224,103.8675158478261,101.16041576854197,True
TBD,TBD,nextvit_small.bd_ssld_6m_in1k,224,84.856,,352.0,7165.637867306137,49.12710484455959,34.777865575059174,True
TBD,TBD,nextvit_small.bd_ssld_6m_in1k_384,384,85.956,,240.0,2447.8472678215107,98.05154651546391,101.80554959410695,True
TBD,TBD,nf_regnet_b1.ra2_in1k,256,78.722,,1024.0,9362.504409204566,109.37723533333332,26.56583423979008,True
TBD,TBD,nf_regnet_b1.ra2_in1k,288,79.368,,896.0,7337.056073093157,122.12312835064935,33.52134980940775,True
TBD,TBD,nf_resnet50.ra2_in1k,256,80.224,,640.0,6961.088261689145,91.94224011650483,35.36937737098726,True
TBD,TBD,nf_resnet50.ra2_in1k,288,80.656,,544.0,5366.858864948913,101.36732145161291,45.59074376651783,True
TBD,TBD,nfnet_l0.ra2_in1k,224,81.868,,672.0,6080.458799948981,110.53207556976744,40.919041501066076,True
TBD,TBD,nfnet_l0.ra2_in1k,288,82.756,,320.0,3667.7907381159207,87.24892997247706,67.61886403127552,True
TBD,TBD,pit_b_224.in1k,224,82.46,,320.0,4068.217400651093,78.66437185123966,61.44662142748502,True
TBD,TBD,pit_b_distilled_224.in1k,224,83.774,,64.0,4090.277607939734,15.648371915980233,60.85852849976679,True
TBD,TBD,pit_s_224.in1k,224,81.126,,896.0,12116.244971363536,73.95391235658916,20.52608139527149,True
TBD,TBD,pit_s_distilled_224.in1k,224,81.842,,640.0,11608.706674830835,55.13333172093024,21.47308663138881,True
TBD,TBD,pit_ti_224.in1k,224,72.924,,1792.0,34085.28959089143,52.578119309392264,7.293524212510082,True
TBD,TBD,pit_ti_distilled_224.in1k,224,74.278,,832.0,33808.327532711104,24.610399344559585,7.354810879737476,True
TBD,TBD,pit_xs_224.in1k,224,78.212,,512.0,20219.11700945812,25.388321114973266,12.357638992328187,True
TBD,TBD,pit_xs_distilled_224.in1k,224,79.168,,1216.0,18628.285765135595,65.28365323972604,13.301234741335392,True
TBD,TBD,pnasnet5large.tf_in1k,331,82.828,,58.0,568.6148125170723,102.00430375268816,440.0414310740231,True
TBD,TBD,poolformer_m36.sail_in1k,224,82.104,,128.0,1848.3144052034515,69.25290835766423,134.21645171157846,True
TBD,TBD,poolformer_m48.sail_in1k,224,82.462,,80.0,1349.6507411672578,59.275974087499996,183.9108210825156,True
TBD,TBD,poolformer_s12.sail_in1k,224,77.244,,128.0,7944.589770026218,16.1330237385399,31.43679651453735,True
TBD,TBD,poolformer_s24.sail_in1k,224,80.3,,248.0,3797.505001284708,65.30731096575342,65.46905909927752,True
TBD,TBD,poolformer_s36.sail_in1k,224,81.432,,192.0,2522.515500327891,76.115005,98.71259897132416,True
TBD,TBD,poolformerv2_m36.sail_in1k,224,82.214,,,,,,True
TBD,TBD,poolformerv2_m48.sail_in1k,224,82.612,,,,,,True
TBD,TBD,poolformerv2_s12.sail_in1k,224,78.008,,,,,,True
TBD,TBD,poolformerv2_s24.sail_in1k,224,80.752,,,,,,True
TBD,TBD,poolformerv2_s36.sail_in1k,224,81.576,,,,,,True
TBD,TBD,pvt_v2_b0.in1k,224,70.656,,384.0,12788.458282217469,30.028821217665616,19.4616194268898,True
TBD,TBD,pvt_v2_b1.in1k,224,78.702,,352.0,6414.387183449209,54.890346872832374,38.90317851387727,True
TBD,TBD,pvt_v2_b2.in1k,224,82.094,,224.0,3559.31702938475,62.9358718410596,70.04494659560312,True
TBD,TBD,pvt_v2_b2_li.in1k,224,82.202,,192.0,3543.6166574196463,54.203820102857144,70.14309224246668,True
TBD,TBD,pvt_v2_b3.in1k,224,83.118,,160.0,2452.208369184041,65.25093158219178,101.60004188028383,True
TBD,TBD,pvt_v2_b4.in1k,224,83.712,,128.0,1724.5916400419023,74.2231673125,144.49201228421384,True
TBD,TBD,pvt_v2_b5.in1k,224,83.768,,128.0,1670.041163866748,76.64742199193547,149.39740484708045,True
TBD,TBD,rdnet_base.nv_in1k,224,84.368,,80.0,1972.4704446817984,40.56023100854701,124.15329908182211,True
TBD,TBD,rdnet_large.nv_in1k,224,84.794,,64.0,1180.7382590119637,54.20598524571428,210.81906462506518,True
TBD,TBD,rdnet_large.nv_in1k_ft_in1k_384,384,85.848,,20.0,406.6740001345189,49.182380119170986,612.1910088319585,True
TBD,TBD,rdnet_small.nv_in1k,224,83.668,,128.0,2928.6615864728897,43.708209428571436,85.07910209836116,True
TBD,TBD,rdnet_tiny.nv_in1k,224,82.82,,200.0,4527.37633812199,44.17843812093023,54.96172129857767,True
TBD,TBD,regnetv_040.ra3_in1k,224,82.448,,256.0,6447.395861469004,39.70850531666667,38.585424524880374,True
TBD,TBD,regnetv_040.ra3_in1k,288,83.2,,160.0,3919.137846554353,40.82904506866953,63.7242953328471,True
TBD,TBD,regnetv_064.ra3_in1k,224,83.118,,184.0,3220.2364391852057,57.14001414371257,77.23744739637073,True
TBD,TBD,regnetv_064.ra3_in1k,288,83.748,,112.0,1946.5489933206609,57.5388814969697,127.99916325574188,True
TBD,TBD,regnetx_002.pycls_in1k,224,68.76,,2560.0,81733.49803676215,31.322765396039607,3.049790806371687,True
TBD,TBD,regnetx_004.pycls_in1k,224,72.432,,1536.0,58624.455819812494,26.201927828729282,4.24936858693809,True
TBD,TBD,regnetx_004_tv.tv2_in1k,224,74.584,,1408.0,55843.20958984796,25.21445564095745,4.455118594725693,True
TBD,TBD,regnetx_006.pycls_in1k,224,73.884,,2048.0,38503.77486675895,53.190694089385474,6.476659529049134,True
TBD,TBD,regnetx_008.pycls_in1k,224,75.062,,1280.0,38115.8912183886,33.58436514134276,6.541230572155091,True
TBD,TBD,regnetx_008.tv2_in1k,224,77.288,,1280.0,37734.817971640055,33.922087053571424,6.592741321337166,True
TBD,TBD,regnetx_016.pycls_in1k,224,76.924,,512.0,16409.791767433442,31.20173963486842,15.20213715793444,True
TBD,TBD,regnetx_016.tv2_in1k,224,79.452,,512.0,16403.210113627036,31.214396322368422,15.179857388240647,True
TBD,TBD,regnetx_032.pycls_in1k,224,78.166,,512.0,13066.857331750336,39.18620743209877,19.07436225761622,True
TBD,TBD,regnetx_032.tv2_in1k,224,80.926,,672.0,13065.283813663356,51.43635935135135,19.014805862191277,True
TBD,TBD,regnetx_040.pycls_in1k,224,78.494,,512.0,9748.983090787104,52.52768213259669,25.557302994648868,True
TBD,TBD,regnetx_064.pycls_in1k,224,79.06,,256.0,7525.823855571039,34.01825049642857,32.65662253065918,True
TBD,TBD,regnetx_080.pycls_in1k,224,79.216,,576.0,8372.055280802333,68.80481448550725,29.78374753236816,True
TBD,TBD,regnetx_080.tv2_in1k,224,81.56,,416.0,8344.74918053288,49.855931021052626,29.806309919559464,True
TBD,TBD,regnetx_120.pycls_in1k,224,79.608,,384.0,5897.339606411944,65.1162757260274,42.22332212375375,True
TBD,TBD,regnetx_160.pycls_in1k,224,79.858,,320.0,5428.5240661410535,58.949837931677024,45.799404146110824,True
TBD,TBD,regnetx_160.tv2_in1k,224,82.576,,232.0,5408.711084806413,42.8976915945946,46.019677642380394,True
TBD,TBD,regnetx_320.pycls_in1k,224,80.262,,240.0,2202.986501914031,108.94958362068967,113.05321332018484,True
TBD,TBD,regnetx_320.tv2_in1k,224,82.824,,176.0,2175.8261516309544,80.89446628205128,114.28710364612328,True
TBD,TBD,regnety_002.pycls_in1k,224,70.294,,1792.0,65121.89790128122,27.518799211594203,3.824458390269491,True
TBD,TBD,regnety_004.pycls_in1k,224,74.006,,1792.0,37824.529635306455,47.37921747761194,6.5802282662490565,True
TBD,TBD,regnety_004.tv2_in1k,224,75.588,,1664.0,38111.46435102265,43.66427448623853,6.533590426253915,True
TBD,TBD,regnety_006.pycls_in1k,224,75.262,,1536.0,36213.6471633286,42.4168328125,6.892569968051293,True
TBD,TBD,regnety_008.pycls_in1k,224,76.334,,1280.0,30553.188598283155,41.89671115044248,8.164304702871544,True
TBD,TBD,regnety_008_tv.tv2_in1k,224,78.656,,704.0,27277.9830381808,25.81113086956522,9.138640060518622,True
TBD,TBD,regnety_016.pycls_in1k,224,77.908,,512.0,13497.832533982895,37.932956896,18.450445226195626,True
TBD,TBD,regnety_016.tv2_in1k,224,80.696,,512.0,13459.417071117605,38.04091992369478,18.5058936927674,True
TBD,TBD,regnety_032.pycls_in1k,224,78.896,,448.0,8986.43612520431,49.8544415,27.708509106486723,True
TBD,TBD,regnety_032.ra_in1k,224,81.942,,512.0,9096.686376180276,56.28581715976331,27.442030749400768,True
TBD,TBD,regnety_032.ra_in1k,288,82.724,,320.0,5438.773302200444,58.83876630246913,45.67194503364487,True
TBD,TBD,regnety_032.tv2_in1k,224,81.798,,512.0,8987.688981083751,56.968552221556884,27.70823403232165,True
TBD,TBD,regnety_040.pycls_in1k,224,79.236,,640.0,11944.658306834182,53.58425436158192,20.827799413706835,True
TBD,TBD,regnety_040.ra3_in1k,224,82.316,,640.0,12157.402334626424,52.645823784530386,20.454225552885802,True
TBD,TBD,regnety_040.ra3_in1k,288,83.058,,416.0,7280.081315150456,57.14717077245509,34.22841932370336,True
TBD,TBD,regnety_064.pycls_in1k,224,79.728,,448.0,5938.842666745677,75.43943857142857,41.92071419437536,True
TBD,TBD,regnety_064.ra3_in1k,224,83.006,,384.0,5922.838037465527,64.83595907482993,42.0561449496581,True
TBD,TBD,regnety_064.ra3_in1k,288,83.712,,240.0,3591.653454031149,66.82321484507042,69.37219048877583,True
TBD,TBD,regnety_080.pycls_in1k,224,79.882,,416.0,5955.299608317396,69.85592127941176,41.83884263923077,True
TBD,TBD,regnety_080.ra3_in1k,224,83.162,,256.0,5833.428075402725,43.887419442396315,42.771432048846314,True
TBD,TBD,regnety_080.ra3_in1k,288,83.94,,256.0,3550.6032541572126,72.10508519083969,70.15880226341245,True
TBD,TBD,regnety_080_tv.tv2_in1k,224,82.592,,208.0,5417.418355237025,38.39647652226721,45.95600268030559,True
TBD,TBD,regnety_120.pycls_in1k,224,80.382,,336.0,5014.307008775456,67.01172116901408,49.561952844767994,True
TBD,TBD,regnety_120.sw_in12k_ft_in1k,224,84.986,,176.0,4765.269464023148,36.93781685603113,52.222785329137785,True
TBD,TBD,regnety_120.sw_in12k_ft_in1k,288,85.442,,80.0,2881.0395184685003,27.769468845029238,86.37425708313049,True
TBD,TBD,regnety_1280.seer_ft_in1k,384,84.426,,20.0,195.5153814488856,102.30952716129032,1115.7421547166023,True
TBD,TBD,regnety_1280.swag_ft_in1k,384,88.224,,14.0,190.6825684985197,73.42491691538461,1304.9672945705274,True
TBD,TBD,regnety_1280.swag_lc_in1k,224,85.966,,80.0,572.9637705729439,139.6312491617647,434.8873730218787,True
TBD,TBD,regnety_160.deit_in1k,224,82.994,,224.0,4001.9072877745098,55.97618771597633,62.09188380891881,True
TBD,TBD,regnety_160.deit_in1k,288,83.7,,128.0,2426.9518680582955,52.75327157777778,102.64705779495488,True
TBD,TBD,regnety_160.lion_in12k_ft_in1k,224,85.602,,116.0,3885.245296646442,29.858624949685538,64.01579103296682,True
TBD,TBD,regnety_160.lion_in12k_ft_in1k,288,86.01,,72.0,2353.508205553335,30.593939138263664,105.82892242973742,True
TBD,TBD,regnety_160.pycls_in1k,224,80.284,,256.0,4024.327031627312,63.616063489932884,61.86339432039876,True
TBD,TBD,regnety_160.sw_in12k_ft_in1k,224,85.594,,116.0,3870.225483837727,29.973786176656162,64.36393341801153,True
TBD,TBD,regnety_160.sw_in12k_ft_in1k,288,86.032,,68.0,2321.524690788079,29.292350203703705,107.37497079103848,True
TBD,TBD,regnety_160.swag_ft_in1k,384,86.018,,64.0,1349.309415573812,47.43433344278607,184.58489860768736,True
TBD,TBD,regnety_160.swag_lc_in1k,224,83.808,,256.0,4018.992592443921,63.70106089932886,61.82170181501887,True
TBD,TBD,regnety_160.tv2_in1k,224,82.646,,128.0,3949.152520432212,32.43207584300341,62.85686301328445,True
TBD,TBD,regnety_2560.seer_ft_in1k,384,85.146,,8.0,39.70116172292188,201.5081180638297,6209.2541085295225,True
TBD,TBD,regnety_320.pycls_in1k,224,80.796,,240.0,2184.412540341292,109.87611470114942,114.06712804058716,True
TBD,TBD,regnety_320.seer_ft_in1k,384,83.326,,80.0,744.445199790483,107.46413807865169,332.8953949197837,True
TBD,TBD,regnety_320.swag_ft_in1k,384,86.86,,44.0,715.0749785509724,61.534483948051935,349.4973354269864,True
TBD,TBD,regnety_320.swag_lc_in1k,224,84.632,,256.0,2169.317712813101,118.01391059999999,114.78483448568944,True
TBD,TBD,regnety_320.tv2_in1k,224,83.174,,256.0,2160.805709067098,118.478871375,115.27812293219043,True
TBD,TBD,regnety_640.seer_ft_in1k,384,83.916,,56.0,411.74070668660113,136.00982531428573,599.8316064800587,True
TBD,TBD,regnetz_040.ra3_in1k,256,83.66,,44.0,3428.390296206416,12.834462368918919,72.66584742606666,True
TBD,TBD,regnetz_040.ra3_in1k,320,84.256,,76.0,2328.0152962526754,32.64696266323024,106.95105058279482,True
TBD,TBD,regnetz_040_h.ra3_in1k,256,83.768,,128.0,3699.280306867061,34.60326702181818,67.31998310986958,True
TBD,TBD,regnetz_040_h.ra3_in1k,320,84.51,,80.0,2341.7221847277137,34.16507609352518,106.59086459209172,True
TBD,TBD,regnetz_b16.ra3_in1k,224,79.874,,208.0,8974.00994077289,23.18829340487805,27.831308384991907,True
TBD,TBD,regnetz_b16.ra3_in1k,288,80.738,,192.0,5538.072764768756,34.67669300364964,45.03190367732987,True
TBD,TBD,regnetz_c16.ra3_in1k,256,82.16,,160.0,5726.811943644493,27.94079516764706,43.47430179410919,True
TBD,TBD,regnetz_c16.ra3_in1k,320,82.66,,104.0,3635.838290388547,28.605653596385544,68.56852337987604,True
TBD,TBD,regnetz_c16_evos.ch_in1k,256,81.942,,144.0,807.6164268985633,178.30322025925926,267.80410570474413,True
TBD,TBD,regnetz_c16_evos.ch_in1k,320,82.644,,80.0,390.35932192680974,204.94033332608697,468.08246381068756,True
TBD,TBD,regnetz_d32.ra3_in1k,256,83.428,,48.0,3649.2007314504986,13.154104817174517,68.33263082668802,True
TBD,TBD,regnetz_d32.ra3_in1k,320,84.028,,80.0,2460.9852586840616,32.51145187328767,101.2305637539131,True
TBD,TBD,regnetz_d8.ra3_in1k,256,83.548,,48.0,3514.8899027414022,13.65673187356322,70.94412746794,True
TBD,TBD,regnetz_d8.ra3_in1k,320,84.042,,80.0,2373.490168668851,33.70696258007117,104.99251004445152,True
TBD,TBD,regnetz_d8_evos.ch_in1k,256,83.394,,96.0,481.7906326738366,199.256924375,432.21490388466583,True
TBD,TBD,regnetz_d8_evos.ch_in1k,320,84.152,,64.0,247.8320252817296,258.2395793243243,731.1183300805784,True
TBD,TBD,regnetz_e8.ra3_in1k,256,84.418,,50.0,1982.5205719419448,25.22109507180851,125.72694163608988,True
TBD,TBD,regnetz_e8.ra3_in1k,320,85.04,,48.0,1281.6386448112205,37.467996913385825,194.4281667636524,True
TBD,TBD,repghostnet_050.in1k,224,66.98,,3072.0,30291.140173632182,101.41808159139784,7.979420523409147,True
TBD,TBD,repghostnet_058.in1k,224,68.934,,2048.0,26689.516383763334,76.73646379032259,9.394174575123174,True
TBD,TBD,repghostnet_080.in1k,224,72.236,,1536.0,19410.272223463595,79.13718440833333,12.738699863467392,True
TBD,TBD,repghostnet_100.in1k,224,74.2,,1600.0,22437.108652420604,71.31183824812031,11.016302553302445,True
TBD,TBD,repghostnet_111.in1k,224,75.068,,1024.0,14862.743852753669,68.898409,16.73386903119077,True
